Plot_ID,lon,lat,climID
831564106,18.2837198353882,66.242267407246,14350
831564306,18.2888849650393,66.2287667821893,14350
831565106,18.1274025014438,66.3768986219843,14480
831565306,18.1418659723962,66.3694142558383,14480
831566106,19.7069980628169,66.219602819141,14232
831566306,19.7041092332704,66.2037571548761,14232
831567106,19.6161263720406,66.3474679599048,14361
831567306,19.6145342841553,66.3397919828962,14361
831568106,19.4928609812595,66.4854704295423,14491
831568306,19.4997696991552,66.4752476599318,14491
831569106,19.3955226665729,66.6231576411202,14619
831570306,20.4933778908756,66.1881035731498,14241
831571306,20.3682090583227,66.3256653180095,14371
831572106,21.7035464599124,66.4231938683575,14647
831572306,21.7244531393704,66.4080764853047,14647
831577106,19.0949297140517,66.9064591725304,15137
831577306,19.1058380788472,66.8918432018446,15007
831579306,19.2377508219329,66.7622338019727,14877
831580106,21.3549744871123,66.8404312133323,14774
831580306,21.3735155912611,66.8306283898712,14774
831581106,21.231504448627,66.982994324337,14774
831581306,21.2070599665131,66.9672275358109,14774
831582106,21.5162390496781,66.7003850787111,14776
831582306,21.4956527458954,66.6970578922723,14775
831592106,20.3336824578084,67.1453499423547,14774
831593106,20.2499129225948,67.2742899282569,14774
831593306,20.2474320438598,67.2690182200724,14774
831595106,21.1245790432674,67.1152867163555,14774
831595306,21.1436851506054,67.1090022972096,14774
831596106,20.9858015736466,67.251511505025,14774
831596306,21.0083319719535,67.2418147587028,14774
831597106,20.8928969874216,67.3903125367767,14774
831597306,20.8907902668745,67.3829348111402,14774
831606106,19.7131196941891,67.8331279189835,15392
831606306,19.7123760341512,67.8160209647615,15137
831608106,20.7522538148011,67.5382510513651,14774
831608306,20.7443499333745,67.5251013916186,14774
831609106,20.6071767101825,67.6684375869736,14774
831610106,22.1954847311474,67.6156586285096,14778
831610306,22.1910391435097,67.6041480325566,14778
831611106,22.0519474316482,67.7551103864077,14778
831611306,22.0747478355713,67.7433330858653,14778
831612106,21.9811481777559,67.9034201565739,14778
831612306,21.9857277445888,67.8900136864541,14778
831618106,21.8222392722118,68.0428272500693,14778
831618306,21.8123718188779,68.0247103411762,14778
832501106,12.4684979791875,61.6903433256246,8266
832501306,12.4719799304669,61.6866173328778,8266
832502106,14.1275242246067,61.6749800573702,8283
832502306,14.137456773526,61.6683816110262,8283
832503106,14.3702660940643,61.7252732517106,8416
832503306,14.3553955723062,61.7133631456401,8416
832504106,12.7093688686322,61.7480114226998,8400
832504306,12.7135187487742,61.7352290605666,8400
832505106,12.929022103594,61.7933605877723,8402
832505306,12.92965320295,61.7856741613201,8402
832507106,12.6509941203852,62.1477498032227,8923
832507306,12.6702778180108,62.132853611772,8923
832508106,13.1605665745047,61.8410069955964,8535
832508306,13.1557067526481,61.8282899343473,8535
832509106,13.4171793012403,61.8876848465327,8538
832509306,13.4012270955002,61.8761693545982,8538
832510106,13.6372813706598,61.9494393144029,8671
832510306,13.6463509387872,61.9293101059077,8671
832513106,14.3302162441772,62.1312485893081,8940
832513306,14.3443621464969,62.1155351789408,8940
832514106,14.5874497627373,62.1836176436966,8942
832514306,14.5869100618611,62.1710848703558,8942
832515106,15.0835101868088,61.8676393013123,8554
832515306,15.0715078898662,61.8482831679544,8554
832516106,12.408106034848,62.1828704858893,8921
832516306,12.4217907387567,62.1806020637265,8921
832518106,12.9032767994849,62.2887857951985,9057
832518306,12.9050519599918,62.2773994866116,9057
832521106,13.374187531557,62.3909635780058,9192
832521306,13.3765657855103,62.3716793460805,9192
832522106,13.6018419390594,62.4297669836218,9326
832522306,13.6049365473147,62.4182169465939,9326
832523106,14.3348976439395,62.2238118487425,9071
832523306,14.3328963869097,62.2055527248946,9071
832524106,14.5698677552917,62.2746120703857,9073
832524306,14.5681088399396,62.2507922730562,9073
832525106,14.8207999239299,62.3083744002295,9207
832525306,14.8113621576007,62.3062794361044,9207
832526106,14.0865332910813,62.5779394850047,9461
832526306,14.0834775078924,62.5684582800567,9461
832527106,14.3140060586813,62.6206284679255,9595
832527306,14.3318896270589,62.6132198250777,9595
832528306,15.298647424628,62.3899691974192,9211
832529106,15.5403996349996,62.4597406836836,9345
832529306,15.5401578834475,62.4463491027002,9345
832530106,16.4956844167915,62.2644598363859,9092
832530306,16.4948716398612,62.2608863791578,9092
832531306,16.7591999526332,62.3038579711322,9226
832532106,16.0045289635732,62.5886798545528,9481
832532306,16.0211536621519,62.5806421682386,9481
832533106,16.2592444708183,62.6326992368667,9614
832533306,16.2657263830803,62.6150368763074,9614
832534306,17.2437796776862,62.3895253166986,9231
832535106,17.4647766043937,62.4417027469862,9364
832537106,12.8567248539759,62.6865247365861,9580
832537306,12.8635143077887,62.6831533224961,9580
832541106,13.3442725507936,62.7899513356174,9716
832541306,13.3349058108712,62.7724957133343,9716
832542106,13.559576790255,62.8346392099514,9849
832543306,14.5536368358711,62.6559117477777,9597
832545106,14.0595872793512,62.9822317495822,9985
832545306,14.0623206022502,62.9671342831248,9985
832546106,14.3131053982168,63.0331646161532,10119
832546306,14.3093290804557,63.0206790857479,10119
832547106,14.5411659015645,63.0691274288538,10121
832547306,14.5403651063169,63.0584172125567,10121
832548106,15.0305917828138,62.7649011539965,9733
832548306,15.0501721097395,62.7506153543574,9733
832550106,15.5331874019244,62.8473501616182,9869
832550306,15.523107803937,62.8460146625827,9869
832552106,16.7547413203069,62.7240282198037,9750
832552306,16.7575893076347,62.7024900492598,9750
832554106,16.2710611742309,63.0305964215191,10138
832555106,16.5189472885073,63.0756866304144,10141
832555306,16.5150878890527,63.071140683862,10141
832557306,17.2572245719848,62.7865128122947,9755
832558106,17.5035591556221,62.843589366351,9889
832558306,17.4972721089433,62.8396598082374,9888
832559106,17.9932186994526,62.9696567375114,10024
832559306,17.9872249409412,62.9633432117357,10024
832560106,18.2547720691658,63.0204584769653,10158
832561306,18.507296638838,63.0454527145211,10160
832566106,13.3022582936593,63.2785929433066,10371
832566306,13.2855036635771,63.2726646981695,10370
832567106,13.5354222740931,63.3343948658425,10504
832568106,14.2865889541528,63.1184901387868,10249
832570106,14.7943717081231,63.217550579389,10385
832570306,14.7873243247476,63.2048405176228,10385
832571106,14.0305726633656,63.4720583398912,10640
832572106,14.2764935838194,63.5156233239841,10773
832572306,14.2846022446705,63.5040233715847,10773
832574106,15.538815329819,63.3466569422889,10524
832574306,15.5339824203827,63.3338497117303,10524
832575106,16.2802381495195,63.1298297533417,10269
832575306,16.2662317412225,63.1160778841531,10269
832576106,16.5141151093235,63.1685603427174,10272
832576306,16.5299856475166,63.1614331094725,10272
832577106,16.7734223326492,63.2142354440679,10405
832577306,16.786033838153,63.2026041972237,10405
832578106,16.0218821160969,63.4820333721546,10660
832578306,16.0124657873576,63.4717963558788,10660
832581106,17.5260098614152,63.3436525865556,10544
832581306,17.5215830105395,63.3232384444845,10544
832582106,18.2534515432107,63.1034627740288,10289
832582306,18.2653528187714,63.0916537820199,10158
832583106,18.4972914172913,63.1494059308602,10291
832583306,18.4993819109262,63.128527061904,10291
832585106,18.0423347224766,63.4668770230396,10680
832585306,18.0268484453215,63.4615198290529,10680
832586106,18.3055513767707,63.5054863676303,10814
832586306,18.3012430871632,63.4986594091843,10683
832587106,12.5065740692936,63.5296864671775,10756
832587306,12.5109896415163,63.5298081213494,10756
832588306,12.7446697632356,63.5785784821754,10758
832590106,13.2679012537673,63.6880573772949,10894
832590306,13.2591016288443,63.6686418418225,10894
832591106,13.4982494476158,63.7283445851778,11027
832591306,13.4920334568496,63.7252726399981,11027
832592306,14.5146925309224,63.5597874512259,10776
832595106,14.2644257766134,63.9229201494705,11297
832596106,14.5093799966363,63.9686394331838,11300
832596306,14.5029704681977,63.9569510608797,11300
832597106,15.0119003944079,63.6665784616377,10912
832597306,15.0069466184731,63.6514658136856,10912
832598106,15.272748654759,63.7137595740248,11045
832598306,15.2770233038639,63.6935050458157,10914
832600106,16.5218711333762,63.5724292762312,10796
832600306,16.5273453069462,63.5569315622009,10796
832601106,16.7836788835067,63.6147938756621,10929
832602106,16.0400369876934,63.884293022855,11184
832602306,16.0344109767605,63.874721036816,11184
832604106,16.5287220748258,63.9781637648788,11320
832604306,16.53476910982,63.9617366140266,11320
832605106,17.0392969529216,63.6514883355531,10932
832606106,17.303561190314,63.6952650485235,10935
832606306,17.3087085328547,63.6906393024252,10935
832607106,17.5564630647528,63.7438687315178,11068
832607306,17.5493958410461,63.7363072389886,11068
832608306,18.5354767207876,63.5332988486387,10816
832610106,18.0779723749858,63.8655036895568,11204
832610306,18.0527934542184,63.8579268527076,11204
832611106,18.3295525729984,63.9036138475027,11338
832611306,18.335718934042,63.9000670743359,11338
832612106,18.5792855793412,63.954524690757,11340
832612306,18.5887083181052,63.9459266040772,11340
832614106,19.3259612323917,63.6625178590763,10955
832614306,19.3317244057062,63.6552060781218,10955
832615106,19.5809573317035,63.7003877093731,11088
832615306,19.5732227242828,63.6979274449943,10957
832616106,20.1051444696427,63.8254419960301,11225
832616306,20.1017491396303,63.8093063055913,11225
832617306,20.36673268835,63.8456871805401,11227
832618106,20.6100242840236,63.9030295838585,11361
832618306,20.6104564858667,63.8828423274549,11230
832619106,14.2338751542816,64.015038224236,11428
832620106,14.50809043305,64.0641565104122,11431
832620306,14.4840560193503,64.0506927639874,11430
832622106,14.2309092427188,64.4248407305034,11952
832622306,14.2340019101449,64.3995681127288,11821
832624106,15.5104436863293,64.2426134827902,11703
832625106,16.3031488345101,64.0181962335061,11449
832625306,16.2858413020531,64.0146974657857,11448
832626106,16.5462896270675,64.0701701894052,11451
832626306,16.5494456425728,64.058342186767,11451
832628106,19.3712797676572,64.161621014169,11610
832628306,19.3736675862097,64.1446299615389,11610
832629106,19.6230806197798,64.1929387484461,11613
832629306,19.6269800746887,64.1799833482323,11613
832630106,20.3686210286581,63.9459851068642,11358
832630306,20.3868143394734,63.9401612613404,11358
832631106,20.634608987867,63.9921980345169,11361
832631306,20.6346883200502,63.9809168453935,11361
832632106,20.915257905103,64.0255462371437,11494
832633306,20.1642042460276,64.3012707386437,11880
832634106,20.4301381661661,64.3511414587754,11883
832634306,20.431898402559,64.3384145906351,11883
832635106,14.4872142541186,64.4679016714624,11954
832635306,14.4900827804966,64.4511936819908,11954
832636106,14.7386036660037,64.5184734912677,12088
832637106,13.9348331242163,64.7776465428374,12342
832638106,14.1906461361358,64.8271898483538,12475
832638306,14.1980102507715,64.804176640813,12475
832640106,14.9973927080847,64.5534232588572,12090
832640306,14.996163521622,64.5430679927926,12090
832641106,15.2685131547342,64.6003877685281,12224
832641306,15.262557096832,64.598101301852,12093
832642106,19.1692862464127,64.5283691428485,12132
832642306,19.1558395801718,64.5177928607691,12132
832644106,19.7034939325148,64.5945973409288,12138
832644306,19.7080069477642,64.5878976661153,12138
832645106,20.6926982435857,64.3861497273262,11885
832645306,20.7089254655535,64.3790903129094,11886
832646306,20.9699768966131,64.4173068696098,12019
832647106,20.2200900167561,64.7157432427825,12405
832648106,20.5111609346747,64.7615265249592,12408
832649106,20.7842919061991,64.7863207976992,12410
832649306,20.7902479484834,64.7813345900736,12410
832650106,21.2330043586335,64.4564195935934,12022
832650306,21.221876306597,64.4501554413289,12022
832652306,14.4644637531901,64.9458246199109,12609
832654106,19.4881822049858,65.0579282257588,12790
832654306,19.4840817552157,65.0452129728824,12790
832656106,20.5327188469036,64.8473271102681,12539
832656306,20.5331456170865,64.8380053577435,12539
832657306,20.7840836984369,64.8670529040775,12541
832659106,20.3145238459274,65.2047411453975,13061
832659306,20.3169990191876,65.1928663702962,12930
832660106,20.5985993578166,65.2522960646417,13063
832660306,20.6131220955278,65.2373975398285,13064
832663106,20.8793606518462,65.2786660845334,13066
832663306,20.8683199253724,65.26531413971,13066
832664106,21.1387829626558,65.3170558217811,13200
832664306,21.160851971328,65.3085600787526,13200
832665106,20.3755567608542,65.6148814424775,13585
832665306,20.3698322889803,65.6033235471192,13585
832666106,20.6814899098034,65.6534186507618,13588
832666306,20.6622795452714,65.6421736388805,13588
832667106,20.9387526592971,65.6832723487092,13591
832667306,20.9343456501839,65.6762593508618,13591
832668306,21.410072800379,65.3428945545445,13203
832669106,21.7119580704778,65.3869523478451,13337
832670106,21.977554537526,65.4274194085896,13339
832672106,20.6925920878635,65.7358606961702,13719
832672306,20.6922905873079,65.7323164214481,13719
832673106,20.9585906647403,65.7788769791169,13722
832673306,20.9413505609546,65.7636578661155,13722
832675106,20.4749516505189,66.1102314248008,14241
832675306,20.483881935674,66.0891436808211,14110
832676106,20.7795901742002,66.1376684290628,14244
832676306,20.7531440722344,66.133589388812,14244
832677306,21.8299379178134,65.8684007870518,13862
832678106,22.0837929444082,65.9115664286785,13995
832678306,22.0774374524623,65.8978834543166,13864
832679106,22.6697096105659,66.0173728954129,13996
832679306,22.6816895926843,66.013423937053,13996
832680106,22.9771073402576,66.0555868087625,13996
832680306,22.9720791541392,66.0458337019764,13996
832683106,21.3365287081061,66.214944659614,14381
832683306,21.3340808800028,66.1952802687794,14250
832684106,21.633478783323,66.2455226050981,14384
832684306,21.6059176165585,66.2389529430679,14384
832685106,21.90809067327,66.2830277317309,14386
832685306,21.9002787952854,66.2696096112647,14386
832686106,22.2009032484425,66.3160633433195,14386
832686306,22.1989021565355,66.3067670494746,14386
832687106,23.2433878886223,66.0895564948681,13996
832688106,23.5415257132116,66.1108488091325,13866
832688306,23.5513206600798,66.1023213668581,13866
832689106,22.7961027518553,66.4210037673554,14386
832689306,22.7858741378849,66.4084178125466,14386
832690306,23.0710457616114,66.4394453180351,14386
832691106,23.3728435898212,66.4821596381311,14647
832691306,23.3591835086557,66.4704336521264,14647
832692106,23.8142645793661,66.1410489899769,13866
832692306,23.8097433909193,66.1292804630545,13866
832693106,22.3369071292903,66.8026081888733,14778
832693306,22.335472486083,66.7956922555299,14778
832694106,23.1175128479569,66.5408652860955,14778
832694306,23.1142516755559,66.5278199374374,14778
832695106,23.3976164020388,66.568458800504,14778
832695306,23.3910794275093,66.5582463500299,14778
832697106,22.9368118496392,66.9108872608413,14778
832697306,22.9353782277783,66.9050894707619,14778
832698106,23.2236511531137,66.9454017097694,14778
832698306,23.2377089361601,66.9352894098621,14778
832699106,22.1490517765714,67.1682723088667,14778
832699306,22.1330305460223,67.1546683354918,14778
832700106,22.4439966905818,67.2018981890828,14778
832701106,23.5235971623241,66.9814707339918,14778
832701306,23.5000289988703,66.9644811268716,14778
832702106,23.0548821879354,67.3152202411569,14778
832702306,23.022713128027,67.3017541932251,14778
832703106,23.3343477953886,67.3379990828012,14778
832703306,23.3430217905444,67.3384774686353,14778
832705106,22.5769482315234,67.6937362832901,14778
832705306,22.5766098806862,67.6854301422837,14778
832706106,23.3838220383599,67.4282358709139,14778
832706306,23.3768811786837,67.4236456426363,14778
832707106,23.1785110587324,67.8001942447863,14778
832707306,23.2054212202588,67.7918257827045,14778
833501305,12.7571345621142,59.1284590132836,4994
833502105,12.9329468983718,59.1827256997325,4996
833502305,12.9442165413983,59.1751969484121,4996
833503105,13.1137158604442,59.2320685075526,5129
833505105,14.1785250779286,59.0729526470943,4877
833505305,14.154581541419,59.0613390374186,4877
833506105,11.8314331775662,59.5629049434475,5509
833506305,11.8517898467515,59.5565487229971,5509
833507105,12.0243935169022,59.6092285346929,5642
833507305,12.01186370868,59.6093565676657,5642
833508305,12.1757182785015,59.6542881996868,5643
833509105,12.3848034910413,59.4929535550946,5383
833509305,12.3813113427345,59.4874030725227,5383
833510105,12.5659457665434,59.5385510821823,5516
833511305,12.7268763442014,59.583092996919,5518
833512105,12.8916721426916,59.6328748695694,5650
833512305,12.9082214107012,59.6254687978988,5651
833513305,13.076666019714,59.681385341156,5652
833514105,13.2533028670841,59.5070567602081,5523
833515105,13.4447246864072,59.5587459306808,5525
833515305,13.4368328688148,59.5530025707521,5525
833516105,13.5963807613107,59.6029406154155,5657
833516305,13.6051142637815,59.5884485483583,5527
833517105,13.778927132332,59.6481370181932,5659
833517305,13.7829952406963,59.6479952160485,5659
833518105,13.95484138388,59.6948194744585,5661
833518305,13.9654660188009,59.6930806103846,5661
833520105,14.3123939133993,59.5649921982838,5534
833520305,14.3096631347686,59.5583414761032,5534
833521105,12.3274002214303,59.9322822880466,6038
833521305,12.3293179116654,59.924019735282,6038
833522105,12.5049119080803,59.9805355665733,6040
833522305,12.4957978777064,59.9747032710815,6039
833524105,12.8497247914296,60.0815386760365,6174
833527105,13.3916994440363,60.0012520115343,6179
833527305,13.4118770778544,60.0037953256292,6180
833528105,13.5674588801924,60.0574824347246,6181
833528305,13.5894480683219,60.0439336871027,6181
833529105,13.7651462386012,60.0979026425626,6183
833530105,13.9443086979766,60.1503239718274,6316
833530305,13.9411053063195,60.1362359792013,6316
833532105,14.3022064927173,60.0236841262086,6189
833532305,14.3077012600691,60.0148861141098,6189
833534105,14.6501658305859,60.1168940638835,6323
833534305,14.6455570594144,60.1037631989603,6323
833535105,14.8399542670946,60.1630887446278,6325
833535305,14.8417892596242,60.1524148408213,6325
833536105,15.2057625205988,60.0229327333058,6198
833536305,15.2092872351715,60.0157348065382,6198
833537105,15.3757552417829,60.065874865581,6199
833538105,15.5608032810498,60.1133401011601,6332
833538305,15.5627530111783,60.1084650321679,6332
833539105,15.7277375672179,60.1663594726912,6334
833539305,15.7293140970225,60.1561861161463,6334
833540105,12.6366819577344,60.4895649133611,6696
833540305,12.6481885507687,60.4699529269895,6696
833541105,12.8170819959837,60.5273995823399,6829
833541305,12.8111840539218,60.5283718469102,6829
833542105,12.9962815469355,60.5853461448414,6830
833542305,12.9912361618604,60.5775105443929,6830
833544305,13.3739958108427,60.4474791751512,6703
833545105,13.556310133312,60.4963827054692,6705
833545305,13.5519435639187,60.4910191896457,6705
833546305,13.7381737990513,60.5403321270482,6838
833547105,13.9045627090888,60.5904594502194,6840
833547305,13.9111871313208,60.5829440067288,6840
833549105,14.2793603245696,60.4737468537922,6712
833549305,14.2692615787686,60.4585263774135,6712
833550305,14.4502790965916,60.5075937654271,6845
833551105,14.6366116199273,60.5670949137251,6847
833551305,14.6467720830517,60.55372609998,6847
833552105,14.8148134169987,60.6021086094798,6980
833552305,14.820438883294,60.5920603906672,6849
833553305,14.9939171964315,60.4175654875334,6719
833554105,15.1877609479099,60.4824568819827,6721
833554305,15.1967917105209,60.4715258417344,6721
833555305,15.3797071966464,60.5120015739699,6854
833556105,15.5412399719324,60.5700665453941,6856
833556305,15.5389292830892,60.5594810179907,6856
833558105,15.9109499489031,60.4350497220008,6729
833558305,15.9227757916281,60.4189583153503,6729
833559105,16.0793120294844,60.4769927446821,6730
833560105,16.2763219465503,60.5149704341052,6863
833560305,16.2849950429128,60.5049287047058,6863
833561305,16.4634781254311,60.5605720712636,6865
833563105,16.8247054384579,60.4194546799802,6738
833563305,16.8142752925869,60.420028244155,6738
833564305,17.0158988068532,60.4602314821174,6740
833565105,17.183501769929,60.5190188916641,6872
833565305,17.1825958524914,60.5079949293247,6872
833566105,12.4112472334532,60.8767191810019,7218
833566305,12.4098075441569,60.8653819712965,7218
833567105,12.5815834929333,60.9349338283888,7350
833567305,12.6066403152289,60.9208305051295,7351
833568105,12.7856470912791,60.9817621410644,7352
833568305,12.7816559935928,60.9663561074907,7352
833569105,12.9476252448765,61.0337568177082,7485
833569305,12.9473881829246,61.0179467757266,7485
833571105,13.3361202270434,60.8969615499664,7227
833571305,13.3263766868044,60.8971640052539,7227
833572105,13.5242605441459,60.9549283171201,7360
833572305,13.5282557934567,60.9407933177955,7360
833573105,13.6925603660139,61.0012209914766,7492
833573305,13.7067519685251,60.9919297195437,7362
833574105,13.8859657660856,61.0414129701798,7494
833574305,13.8792768188955,61.0305381950184,7494
833575105,14.0766452532822,60.8650486878937,7234
833576105,14.2599235244672,60.9197563658816,7367
833576305,14.2568912478768,60.9026537268153,7367
833577105,14.4436084341374,60.9658009157212,7369
833577305,14.4522195554233,60.9558883629348,7369
833578105,14.6279699956201,61.005499157996,7502
833579105,14.8118908256523,61.0594879008228,7504
833579305,14.8096630283025,61.0417804300757,7504
833581105,15.1747072776209,60.929891436693,7376
833581305,15.1677403101339,60.9171066001829,7376
833582105,15.365383397581,60.975844978633,7378
833582305,15.3489231814474,60.9590996462987,7378
833583105,15.5376016475214,61.0102919776198,7511
833583305,15.5401846695809,61.0120952387094,7511
833585105,15.909783241453,60.8850558605692,7253
833585305,15.904925572211,60.869007834552,7253
833586105,16.089368354848,60.9203466880061,7385
833586305,16.1000044361294,60.911595593286,7386
833587105,16.2937514480627,60.9647539931304,7387
833587305,16.2869646415393,60.9645585716646,7387
833588105,16.481087183303,61.0111622360464,7520
833588305,16.4744985076765,60.9971366279667,7389
833589105,16.6497906539397,61.0533764562513,7522
833589305,16.6651909473387,61.0535017132273,7522
833590105,16.8263549450003,60.8785548991542,7262
833590305,16.8376236220995,60.8614551963741,7262
833591105,17.0155036230575,60.9160163653577,7395
833591305,17.0276685266716,60.9120885954521,7395
833592105,13.1266107175973,61.3060098103822,7880
833592305,13.1279871674161,61.2904393591864,7749
833593105,13.2881040932397,61.3518726069958,7881
833594105,13.4927924502389,61.3994071294522,7883
833594305,13.4783801032768,61.3884538676679,7883
833595105,13.6777140775385,61.4431789557544,8016
833595305,13.6615969057801,61.43635940084,8016
833596105,13.8618714713909,61.4951290891085,8018
833596305,13.8451998084517,61.4877973796461,8018
833597105,14.0558147122735,61.3214213843414,7889
833597305,14.0533401222669,61.3124260209272,7889
833599105,14.4093231258897,61.4143170230441,8024
833600105,14.613901521827,61.4565355585376,8026
833600305,14.6123079979387,61.4534338280024,8026
833601105,14.7836305415218,61.5084224348501,8158
833601305,14.8001182221983,61.4953677050573,8028
833602105,14.976426779769,61.3232634931174,7898
833602305,14.9967880360662,61.3147817809933,7898
833603105,15.1639327430186,61.3775610709913,7900
833603305,15.1784047682773,61.362523612472,7900
833604305,15.353010835082,61.4037572222154,8033
833605105,15.5404470259861,61.4682831416775,8035
833605305,15.5391319878613,61.4475682522124,8035
833606105,15.7224479635871,61.5088809000026,8168
833606305,15.7209249563852,61.4942284944487,8037
833608305,16.110301040045,61.3704172225496,7910
833609105,16.3017447752655,61.4178416847298,8043
833609305,16.2982230075394,61.4088428363625,8042
833610105,16.4798038071336,61.4551170453964,8044
833610305,16.4879823742702,61.4472162912061,8044
833611105,16.676198049902,61.5112262021678,8177
833611305,16.6808503553057,61.4978256638325,8046
833612105,16.8461390813923,61.3180031719978,7917
833613105,17.0371883197886,61.3647364212722,7919
833613305,17.0308101934646,61.3561118059969,7919
833614105,14.9697079626436,61.7808375840829,8422
833615105,15.1627712080915,61.8155657105696,8555
833615305,15.1614315314415,61.8170394928634,8555
833617105,15.5331983011193,61.9183116917118,8690
833617305,15.5520932462504,61.8996101231204,8559
833618105,15.726285937931,61.952924256829,8692
833618305,15.7438032067086,61.9473458671826,8692
833619105,15.9055125770428,61.779246433735,8432
833619305,15.9217812671694,61.7749456704419,8432
833621105,16.2951845152757,61.871757660183,8566
833621305,16.2974111417921,61.8515720036163,8566
833622105,16.4779131639006,61.9113961196957,8699
833622305,16.4792762564263,61.902169677971,8699
833623105,16.6706272414629,61.9546613758709,8701
833623305,16.6843330770752,61.9424719390084,8701
833624105,16.852721913922,61.7772092643195,8441
833625105,17.0458045582634,61.8201841158238,8574
833625305,17.0406372840626,61.8089910967668,8574
833627105,15.9127526844544,62.2278257274013,9087
833627305,15.9080869453531,62.2140408468332,9087
834502104,13.8705967522951,56.5052208512121,1599
834502304,13.8752805262779,56.5078150513938,1599
834503104,13.5428211548344,56.5992625567427,1596
834503304,13.532881647093,56.5871594170568,1596
834505104,14.1072626423929,56.786634663749,1864
834505304,14.1134511072302,56.7754844352556,1864
834506104,14.7660121685218,56.3926281474376,1346
834507104,14.4340582287493,56.4752121958764,1474
834509304,14.8391618877721,56.6963733425299,1740
834510104,14.6717056110026,56.7494003275352,1869
834510304,14.6835820179982,56.7390815604582,1869
834511104,14.5014362232608,56.7911412666474,1868
834511304,14.5177387782918,56.783649860614,1868
834512304,15.6670688062716,56.4745843626991,1486
834513104,15.504152190416,56.5239489856606,1616
834513304,15.494422276542,56.5194689674614,1615
834516104,15.743168398035,56.789483921865,1880
834516304,15.7298137308511,56.7871100953581,1880
834517304,16.056690907289,56.4741082588827,1490
834519304,16.310287776848,56.7346816814814,1886
834520104,16.1518783247379,56.7974398827517,1884
834520304,16.1392291045364,56.7879785379641,1884
834523104,13.5221934528354,56.8202412411909,1989
834523304,13.5224007387485,56.8166407313045,1989
834524304,13.3570249151318,56.8514753699995,1987
834526104,13.9369744790464,57.0508109022489,2255
834526304,13.931812357697,57.0422770564795,2255
834527104,13.7568976878482,57.09691357881,2253
834527304,13.7537124075766,57.0875563258899,2253
834528104,13.5846036275921,57.1363700793059,2382
834528304,13.5959355818602,57.1211880074913,2382
